"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","xG","xG/GP","eTOI","eTOI/GP","eG/60","eA1/60","eA2/60","eP1/60","eP/60","eSh/60","exG/60","QoT TOI","QoC TOI","QoT GF%","QoC GF%","GF%Rel","GF%","GF","GA","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","Mathieu Charlebois","D","BAC/VIC","19.584","51","0","4","6","4","10","65","0.0","0.0","0.08","0.12","0.08","0.2","1.27","1.2","0.02","964.33","18.91","0.0","0.25","0.37","0.25","0.62","4.04","0.07","17.44","17.41","53.29","50.65","-14.77","44.0","44","56","0","1","0.0","0","1","0.0","0","63","0.0","0","1","0.0"
"","Oliver Turan","D","BAT/DRU","17.462","52","2","2","5","4","9","37","5.41","0.04","0.04","0.1","0.08","0.17","0.71","1.51","0.03","742.66","14.28","0.16","0.16","0.4","0.32","0.73","2.99","0.12","16.06","17.41","53.03","49.46","-9.5","43.75","28","36","0","0","0.0","2","4","50.0","0","33","0.0","0","0","0.0"
"","Enrico Di Cesare","C","VIC","17.714","33","1","3","5","4","9","27","3.7","0.03","0.09","0.15","0.12","0.27","0.82","1.98","0.06","421.8","12.78","0.14","0.43","0.71","0.57","1.28","3.84","0.28","17.41","17.54","41.73","52.66","8.97","50.0","18","18","0","2","0.0","1","4","25.0","0","21","0.0","78","228","34.21"
"","Manix Landry","C","GAT","15.811","43","4","0","4","4","8","21","19.05","0.09","0.0","0.09","0.09","0.19","0.49","2.28","0.05","453.52","10.55","0.53","0.0","0.53","0.53","1.06","2.78","0.3","18.12","17.3","46.64","47.96","-0.03","45.16","14","17","2","7","28.57","1","1","100.0","1","13","7.69","30","91","32.97"
"","William Cummings","C","SHA","18.018","43","2","2","4","4","8","52","3.85","0.05","0.05","0.09","0.09","0.19","1.21","3.42","0.08","549.5","12.78","0.22","0.22","0.44","0.44","0.87","5.68","0.37","17.13","17.67","33.46","54.59","-19.18","20.0","11","44","0","7","0.0","0","7","0.0","2","38","5.26","78","179","43.58"
"","Christopher Inniss","D","RIM","17.646","42","1","3","4","4","8","31","3.23","0.02","0.07","0.1","0.1","0.19","0.74","0.57","0.01","720.22","17.15","0.08","0.25","0.33","0.33","0.67","2.58","0.05","16.71","17.52","62.84","52.43","-12.21","51.47","35","33","0","0","0.0","0","0","0.0","1","31","3.23","0","0","0.0"
"","Hugo Savinsky","D","BAC","18.659","28","1","3","3","4","7","15","6.67","0.04","0.11","0.11","0.14","0.25","0.54","0.29","0.01","397.56","14.2","0.15","0.45","0.45","0.6","1.06","2.26","0.04","17.74","16.92","60.83","42.93","6.36","65.62","21","11","0","0","0.0","1","1","100.0","0","14","0.0","0","0","0.0"
"","Ryan MacLellan","D","ROU","18.615","40","2","2","3","4","7","22","9.09","0.05","0.05","0.07","0.1","0.17","0.55","0.8","0.02","495.4","12.39","0.24","0.24","0.36","0.48","0.85","2.66","0.1","15.99","17.22","68.72","49.36","11.63","80.0","20","5","0","0","0.0","0","2","0.0","2","20","10.0","0","0","0.0"
"","Samuel Dube","C","HAL","16.296","22","2","2","2","4","6","27","7.41","0.09","0.09","0.09","0.18","0.27","1.23","2.2","0.1","247.62","11.26","0.48","0.48","0.48","0.97","1.45","6.54","0.53","17.08","16.78","61.5","44.73","1.0","68.42","13","6","0","4","0.0","2","4","50.0","0","19","0.0","25","64","39.06"
"","Mederick Racicot","D","VIC/VDO","19.519","39","1","3","2","4","6","36","2.78","0.03","0.08","0.05","0.1","0.15","0.92","0.64","0.02","683.23","17.52","0.09","0.26","0.18","0.35","0.53","3.16","0.06","16.82","17.37","43.27","55.93","-24.3","26.32","15","42","0","0","0.0","0","0","0.0","1","36","2.78","0","0","0.0"
"","Pierre-Olivier Bourgeois","D","ROU/SHA","16.822","42","1","3","1","4","5","24","4.17","0.02","0.07","0.02","0.1","0.12","0.57","1.06","0.03","591.05","14.07","0.1","0.3","0.1","0.41","0.51","2.44","0.11","16.84","17.73","50.84","49.48","-5.0","50.0","21","21","1","2","50.0","0","2","0.0","0","20","0.0","0","0","0.0"
"","Alec Reid","RW","BLB/DRU","17.818","36","2","2","1","4","5","27","7.41","0.06","0.06","0.03","0.11","0.14","0.75","1.55","0.04","356.62","9.91","0.34","0.34","0.17","0.67","0.84","4.54","0.26","15.42","16.38","53.41","49.14","-8.6","43.48","10","13","1","2","50.0","0","5","0.0","1","20","5.0","5","12","41.67"
"","Kristian Kovacik","C","BAT","18.237","26","1","3","0","4","4","22","4.55","0.04","0.12","0.0","0.15","0.15","0.85","1.4","0.05","304.15","11.7","0.2","0.59","0.0","0.79","0.79","4.34","0.28","17.5","17.69","33.82","53.5","-3.08","28.0","7","18","0","2","0.0","0","1","0.0","1","19","5.26","166","282","58.87"
"","Mathieu Boulianne","LW","SHA","17.473","17","4","0","0","4","4","17","23.53","0.24","0.0","0.0","0.24","0.24","1.0","1.69","0.1","219.75","12.93","1.09","0.0","0.0","1.09","1.09","4.64","0.46","17.14","17.56","31.13","58.99","-6.23","28.0","7","18","2","5","40.0","0","1","0.0","2","11","18.18","2","9","22.22"
"","Jordan Briere","C","VIC","17.139","30","4","0","0","4","4","23","17.39","0.13","0.0","0.0","0.13","0.13","0.77","1.27","0.04","321.8","10.73","0.75","0.0","0.0","0.75","0.75","4.29","0.24","16.84","16.95","38.0","53.97","-3.31","40.0","8","12","1","2","50.0","1","2","50.0","2","19","10.53","25","78","32.05"
"","Adam Gaudreau","D","QUE/VIC","18.716","47","2","2","0","4","4","31","6.45","0.04","0.04","0.0","0.09","0.09","0.66","1.35","0.03","669.4","14.24","0.18","0.18","0.0","0.36","0.36","2.78","0.12","16.5","17.19","43.7","54.38","-16.02","29.55","13","31","0","2","0.0","0","1","0.0","2","28","7.14","2","6","33.33"
"","Emile Hegarty-Aubin","LW","GAT","17.67","22","2","2","0","4","4","15","13.33","0.09","0.09","0.0","0.18","0.18","0.68","1.58","0.07","239.0","10.86","0.5","0.5","0.0","1.0","1.0","3.77","0.4","17.39","17.49","44.21","50.8","-2.47","43.75","7","9","1","4","25.0","1","3","33.33","0","8","0.0","26","74","35.14"
"","Nicolas St-Pierre","D","VIC","18.809","56","1","2","7","3","10","37","2.7","0.02","0.04","0.12","0.05","0.18","0.66","1.22","0.02","960.18","17.15","0.06","0.12","0.44","0.19","0.62","2.31","0.08","16.99","17.56","47.88","52.66","-4.8","41.98","34","47","0","1","0.0","0","2","0.0","1","34","2.94","0","0","0.0"
"","Alexander Dersch","D","CHA","18.462","42","0","3","6","3","9","37","0.0","0.0","0.07","0.14","0.07","0.21","0.88","0.77","0.02","706.22","16.81","0.0","0.25","0.51","0.25","0.76","3.14","0.07","16.93","17.33","53.98","49.53","-13.02","44.62","29","36","0","0","0.0","0","1","0.0","0","36","0.0","0","0","0.0"
"","Nicolas Savoie","D","QUE","16.296","44","2","1","6","3","9","60","3.33","0.05","0.02","0.14","0.07","0.2","1.36","1.67","0.04","797.38","18.12","0.15","0.08","0.45","0.23","0.68","4.51","0.13","17.77","17.71","47.83","55.04","-5.38","42.42","28","38","0","0","0.0","0","2","0.0","2","58","3.45","0","0","0.0"
"","Brendan Sibley","D","SNB","17.388","40","0","3","5","3","8","14","0.0","0.0","0.07","0.12","0.07","0.2","0.35","0.39","0.01","700.56","17.51","0.0","0.26","0.43","0.26","0.69","1.2","0.03","16.2","17.44","32.93","53.65","-9.51","26.51","22","61","0","0","0.0","0","2","0.0","0","12","0.0","0","0","0.0"
"","Nathan Lavoie","D","BLB","18.193","40","2","1","4","3","7","55","3.64","0.05","0.03","0.1","0.07","0.17","1.38","2.2","0.06","740.86","18.52","0.16","0.08","0.32","0.24","0.57","4.45","0.18","16.62","17.83","44.02","54.96","0.35","39.24","31","48","0","2","0.0","1","4","25.0","1","49","2.04","0","0","0.0"
"","Louis Jr Tardif","D","BAT/QUE/BAC","19.592","49","0","3","3","3","6","29","0.0","0.0","0.06","0.06","0.06","0.12","0.59","0.33","0.01","813.88","16.61","0.0","0.22","0.22","0.22","0.44","2.14","0.02","16.7","17.64","53.43","54.24","-16.23","40.74","33","48","0","0","0.0","0","0","0.0","0","29","0.0","0","0","0.0"
"","Domenic Malatesta","C","BAT","19.187","18","2","1","3","3","6","14","14.29","0.11","0.06","0.17","0.17","0.33","0.78","1.12","0.06","292.4","16.24","0.41","0.21","0.62","0.62","1.23","2.87","0.23","18.26","17.53","31.91","53.36","-13.36","23.68","9","29","1","2","50.0","0","2","0.0","1","10","10.0","2","7","28.57"
"","Vincent Martineau","D","RIM","19.373","31","2","1","3","3","6","45","4.44","0.06","0.03","0.1","0.1","0.19","1.45","0.82","0.03","517.31","16.69","0.23","0.12","0.35","0.35","0.7","5.22","0.1","17.73","17.07","65.39","47.31","-5.81","58.14","25","18","0","0","0.0","0","0","0.0","2","45","4.44","0","0","0.0"
"","Sullivan Sparkes","LW","CHA","19.368","14","1","2","2","3","5","30","3.33","0.07","0.14","0.14","0.21","0.36","2.14","4.37","0.31","187.44","13.39","0.32","0.64","0.64","0.96","1.6","9.6","1.4","17.53","17.43","53.37","50.46","-6.92","43.75","7","9","0","14","0.0","1","4","25.0","0","12","0.0","46","86","53.49"
"","William Provost","C","VDO","16.436","39","1","2","2","3","5","27","3.7","0.03","0.05","0.05","0.08","0.13","0.69","1.76","0.05","446.88","11.46","0.13","0.27","0.27","0.4","0.67","3.63","0.24","16.4","16.82","34.22","54.63","-19.83","20.0","8","32","0","1","0.0","1","6","16.67","0","20","0.0","17","36","47.22"
"","Olivier-Luc Hache","LW","ROU","17.947","22","2","1","2","3","5","17","11.76","0.09","0.05","0.09","0.14","0.23","0.77","1.38","0.06","234.58","10.66","0.51","0.26","0.51","0.77","1.28","4.35","0.35","14.97","16.6","60.12","47.05","-9.3","60.0","9","6","2","4","50.0","0","1","0.0","0","12","0.0","5","13","38.46"
"","Zachary Massicotte","D","RIM","17.503","46","1","2","2","3","5","55","1.82","0.02","0.04","0.04","0.07","0.11","1.2","0.79","0.02","631.06","13.72","0.1","0.19","0.19","0.29","0.48","5.23","0.07","17.68","17.02","64.78","49.09","-6.77","56.41","22","17","0","0","0.0","0","0","0.0","1","55","1.82","0","0","0.0"
"","Vincent Sevigny","D","VIC","17.421","57","1","2","2","3","5","37","2.7","0.02","0.04","0.04","0.05","0.09","0.65","1.25","0.02","1034.74","18.15","0.06","0.12","0.12","0.17","0.29","2.15","0.07","16.83","17.98","45.1","55.88","-6.11","41.05","39","56","0","2","0.0","0","2","0.0","1","33","3.03","0","0","0.0"
"","Ozzie King","RW","MON","18.002","43","2","1","1","3","4","21","9.52","0.05","0.02","0.02","0.07","0.09","0.49","2.08","0.05","388.93","9.04","0.31","0.15","0.15","0.46","0.62","3.24","0.32","16.16","16.53","46.97","50.17","-19.29","35.29","6","11","0","4","0.0","2","6","33.33","0","11","0.0","0","4","0.0"
"","Cole Stewart","RW","HAL","17.123","28","1","2","1","3","4","15","6.67","0.04","0.07","0.04","0.11","0.14","0.54","0.78","0.03","274.87","9.82","0.22","0.44","0.22","0.65","0.87","3.27","0.17","17.11","17.89","59.08","49.99","-21.46","41.18","7","10","1","1","100.0","0","4","0.0","0","10","0.0","5","15","33.33"
"","Drew Johnston","LW","CHA","17.049","39","2","1","1","3","4","43","4.65","0.05","0.03","0.03","0.08","0.1","1.1","3.58","0.09","397.49","10.19","0.3","0.15","0.15","0.45","0.6","6.49","0.54","16.72","17.03","47.63","54.82","-22.73","27.27","6","16","1","15","6.67","0","6","0.0","1","22","4.55","3","6","50.0"
"","Vincent Anctil","LW","SHE","17.446","29","1","2","1","3","4","20","5.0","0.03","0.07","0.03","0.1","0.14","0.69","2.0","0.07","270.18","9.32","0.22","0.44","0.22","0.67","0.89","4.44","0.45","15.48","17.11","47.66","51.22","-8.04","41.67","5","7","0","1","0.0","1","6","16.67","0","13","0.0","14","20","70.0"
"","Maxime Collin","C","BLB","18.64","37","2","1","1","3","4","40","5.0","0.05","0.03","0.03","0.08","0.11","1.08","3.38","0.09","392.85","10.62","0.31","0.15","0.15","0.46","0.61","6.11","0.52","17.16","16.93","42.19","49.7","-21.2","27.27","6","16","1","4","25.0","0","8","0.0","1","28","3.57","80","160","50.0"
"","Emil Lessard-Aydin","LW","VDO","18.289","44","3","0","1","3","4","37","8.11","0.07","0.0","0.02","0.07","0.09","0.84","2.14","0.05","479.07","10.89","0.38","0.0","0.13","0.38","0.5","4.63","0.27","16.54","16.3","33.12","52.58","-17.93","20.59","7","27","2","4","50.0","0","2","0.0","1","31","3.23","12","41","29.27"
"","Dylan Schives","D","QUE","17.208","42","2","1","1","3","4","45","4.44","0.05","0.02","0.02","0.07","0.1","1.07","1.29","0.03","601.71","14.33","0.2","0.1","0.1","0.3","0.4","4.49","0.13","16.6","17.07","46.85","46.82","-0.11","44.44","16","20","0","0","0.0","1","2","50.0","1","43","2.33","0","0","0.0"
"","Benjamin Dion","LW","VDO","17.449","31","1","2","0","3","3","27","3.7","0.03","0.06","0.0","0.1","0.1","0.87","2.46","0.08","313.92","10.13","0.19","0.38","0.0","0.57","0.57","5.16","0.47","16.99","16.57","33.52","53.99","-2.16","38.89","7","11","0","4","0.0","0","3","0.0","1","20","5.0","0","4","0.0"
"","Ryan Smith","C","CHI","19.283","32","0","3","0","3","3","26","0.0","0.0","0.09","0.0","0.09","0.09","0.81","0.77","0.02","356.87","11.15","0.0","0.5","0.0","0.5","0.5","4.37","0.13","17.61","16.9","44.45","58.11","-34.28","21.74","5","18","0","1","0.0","0","1","0.0","0","24","0.0","100","211","47.39"
"","Jason Imbeault","RW","RIM","19.647","17","3","0","0","3","3","18","16.67","0.18","0.0","0.0","0.18","0.18","1.06","1.41","0.08","167.81","9.87","1.07","0.0","0.0","1.07","1.07","6.44","0.5","16.64","17.71","56.27","52.63","-9.6","50.0","4","4","0","1","0.0","2","4","50.0","1","13","7.69","3","7","42.86"
"","Jacob Kelly","RW","RIM","18.196","20","2","1","0","3","3","22","9.09","0.1","0.05","0.0","0.15","0.15","1.1","1.78","0.09","214.39","10.72","0.56","0.28","0.0","0.84","0.84","6.16","0.5","15.93","17.08","57.65","52.93","-5.24","53.85","7","6","0","4","0.0","2","3","66.67","0","15","0.0","0","0","0.0"
"","Charles-Andre Cypihot","C","BAT","17.75","7","2","1","0","3","3","6","33.33","0.29","0.14","0.0","0.43","0.43","0.86","0.59","0.08","102.54","14.65","1.17","0.59","0.0","1.76","1.76","3.51","0.35","16.95","16.94","30.77","46.95","17.05","54.55","6","5","1","1","100.0","0","1","0.0","1","4","25.0","1","2","50.0"
"","Zackary Daneau","C","SHA","17.92","21","2","1","0","3","3","15","13.33","0.1","0.05","0.0","0.14","0.14","0.71","1.17","0.06","272.41","12.97","0.44","0.22","0.0","0.66","0.66","3.3","0.26","16.88","17.47","33.56","54.54","-3.7","28.12","9","23","1","4","25.0","1","1","100.0","0","10","0.0","107","223","47.98"
"","Simon Lavigne","D","BLB","17.306","29","1","1","6","2","8","25","4.0","0.03","0.03","0.21","0.07","0.28","0.86","0.59","0.02","579.64","19.99","0.1","0.1","0.62","0.21","0.83","2.59","0.06","16.42","17.72","42.62","49.08","-9.09","40.91","27","39","0","0","0.0","0","0","0.0","1","25","4.0","0","0","0.0"
"","Luke Wilson","C","SNB","17.542","42","1","1","3","2","5","33","3.03","0.02","0.02","0.07","0.05","0.12","0.79","2.78","0.07","511.51","12.18","0.12","0.12","0.35","0.23","0.59","3.87","0.33","16.79","17.28","30.86","54.31","-16.94","15.38","8","44","0","5","0.0","0","6","0.0","1","22","4.55","112","216","51.85"
"","Chris McQuaid","D","GAT","18.705","33","1","1","3","2","5","27","3.7","0.03","0.03","0.09","0.06","0.15","0.82","0.62","0.02","653.94","19.82","0.09","0.09","0.28","0.18","0.46","2.48","0.06","17.8","17.88","50.1","54.34","-32.94","26.76","19","52","0","0","0.0","0","0","0.0","1","27","3.7","0","1","0.0"
"","Julien Letourneau","C","BAC","17.594","31","1","1","3","2","5","10","10.0","0.03","0.03","0.1","0.06","0.16","0.32","0.67","0.02","278.0","8.97","0.22","0.22","0.65","0.43","1.08","2.16","0.14","16.8","16.95","57.06","48.05","-22.74","35.71","5","9","0","0","0.0","1","5","20.0","0","5","0.0","39","76","51.32"
"","Colin Paradis","D","SHA","20.386","25","0","2","2","2","4","12","0.0","0.0","0.08","0.08","0.08","0.16","0.48","0.2","0.01","462.85","18.51","0.0","0.26","0.26","0.26","0.52","1.56","0.03","16.6","18.22","37.43","52.8","-33.23","16.36","9","46","0","0","0.0","0","0","0.0","0","12","0.0","0","0","0.0"
"","Brandon Cianflone","RW","BAT","17.67","34","2","0","1","2","3","17","11.76","0.06","0.0","0.03","0.06","0.09","0.5","2.8","0.08","361.52","10.63","0.33","0.0","0.17","0.33","0.5","2.82","0.47","16.48","16.28","29.94","49.29","-8.42","23.08","6","20","2","5","40.0","0","4","0.0","0","8","0.0","9","33","27.27"
"","Sean Stewart","D","MON","16.956","42","0","2","1","2","3","27","0.0","0.0","0.05","0.02","0.05","0.07","0.64","0.9","0.02","626.58","14.92","0.0","0.19","0.1","0.19","0.29","2.59","0.09","16.98","17.13","51.48","49.44","-18.64","36.36","20","35","0","2","0.0","0","1","0.0","0","24","0.0","0","1","0.0"
"","Jeremy Michaud","D","BAC","17.394","28","1","1","1","2","3","15","6.67","0.04","0.04","0.04","0.07","0.11","0.54","0.24","0.01","410.25","14.65","0.15","0.15","0.15","0.29","0.44","2.19","0.04","17.3","17.08","60.08","49.72","-9.43","48.65","18","19","0","0","0.0","0","0","0.0","1","15","6.67","0","0","0.0"
"","Tommy Beaudoin","RW","ROU","19.505","8","2","0","1","2","3","8","25.0","0.25","0.0","0.12","0.25","0.38","1.0","1.18","0.15","90.23","11.28","1.33","0.0","0.66","1.33","1.99","5.32","0.78","15.87","16.4","67.74","54.77","1.81","66.67","4","2","1","3","33.33","1","3","33.33","0","2","0.0","1","1","100.0"
"","Jacob Bernard","D","RIM","17.566","10","0","2","1","2","3","3","0.0","0.0","0.2","0.1","0.2","0.3","0.3","0.04","0.0","159.39","15.94","0.0","0.75","0.38","0.75","1.13","1.13","0.01","17.96","17.28","66.31","48.09","25.45","86.67","13","2","0","0","0.0","0","0","0.0","0","3","0.0","0","0","0.0"
"","Renat Dadadzhanov","D","VDO","19.258","20","1","1","1","2","3","9","11.11","0.05","0.05","0.05","0.1","0.15","0.45","0.2","0.01","340.31","17.02","0.18","0.18","0.18","0.35","0.53","1.59","0.04","16.64","17.61","36.44","50.85","-15.05","30.0","12","28","0","0","0.0","0","0","0.0","1","9","11.11","0","0","0.0"
"","Luke Kutkevicius","C","QUE","20.477","10","1","1","1","2","3","15","6.67","0.1","0.1","0.1","0.2","0.3","1.5","1.75","0.18","137.72","13.77","0.44","0.44","0.44","0.87","1.31","6.54","0.76","17.9","18.57","47.58","60.12","-5.0","40.0","4","6","0","3","0.0","1","2","50.0","0","10","0.0","62","120","51.67"
"","Tyler Higgins","D","SNB","20.121","18","0","2","0","2","2","19","0.0","0.0","0.11","0.0","0.11","0.11","1.06","0.26","0.01","353.32","19.63","0.0","0.34","0.0","0.34","0.34","3.23","0.04","16.13","18.39","28.65","57.39","-13.86","16.67","8","40","0","0","0.0","0","0","0.0","0","19","0.0","0","0","0.0"
"","Andre Simard","LW","GAT","18.21","20","2","0","0","2","2","10","20.0","0.1","0.0","0.0","0.1","0.1","0.5","0.84","0.04","205.29","10.26","0.58","0.0","0.0","0.58","0.58","2.92","0.24","17.07","17.27","41.97","53.91","-28.71","23.08","3","10","1","2","50.0","1","2","50.0","0","6","0.0","0","0","0.0"
"","Simon Dubois-Tiberghen","D","SHA","18.5","29","0","2","0","2","2","23","0.0","0.0","0.07","0.0","0.07","0.07","0.79","0.56","0.02","495.09","17.07","0.0","0.24","0.0","0.24","0.24","2.79","0.07","16.85","17.59","34.89","55.36","-15.56","22.81","13","44","0","0","0.0","0","0","0.0","0","23","0.0","0","0","0.0"
"","Spencer Blackwell","LW","QUE","18.692","35","0","2","0","2","2","22","0.0","0.0","0.06","0.0","0.06","0.06","0.63","2.05","0.06","348.35","9.95","0.0","0.34","0.0","0.34","0.34","3.79","0.35","16.89","17.59","43.53","54.78","-15.99","31.58","6","13","0","5","0.0","0","3","0.0","0","14","0.0","1","2","50.0"
"","Zachary Fortin","D","GAT","17.197","38","1","1","0","2","2","22","4.55","0.03","0.03","0.0","0.05","0.05","0.58","0.84","0.02","471.2","12.4","0.13","0.13","0.0","0.25","0.25","2.8","0.11","15.82","16.81","46.99","47.71","-10.97","34.78","8","15","0","1","0.0","0","0","0.0","1","21","4.76","0","2","0.0"
"","Dilan Savenkov","D","SHE","17.109","14","0","2","0","2","2","12","0.0","0.0","0.14","0.0","0.14","0.14","0.86","0.3","0.02","186.27","13.3","0.0","0.64","0.0","0.64","0.64","3.87","0.1","16.58","16.32","52.53","44.17","23.15","75.0","9","3","0","0","0.0","0","1","0.0","0","11","0.0","0","0","0.0"
"","Zachary Alchorn","RW","MON","17.219","7","1","1","0","2","2","2","50.0","0.14","0.14","0.0","0.29","0.29","0.29","0.13","0.02","75.81","10.83","0.79","0.79","0.0","1.58","1.58","1.58","0.11","17.06","18.03","48.29","51.05","-0.61","60.0","3","2","0","0","0.0","0","0","0.0","1","2","50.0","0","0","0.0"
"","Anthony Allepot","D","VDO","17.386","43","0","1","3","1","4","19","0.0","0.0","0.02","0.07","0.02","0.09","0.44","0.83","0.02","725.76","16.88","0.0","0.08","0.25","0.08","0.33","1.57","0.07","16.48","17.69","36.87","54.68","-17.09","23.29","17","56","0","2","0.0","0","0","0.0","0","17","0.0","0","0","0.0"
"","Ryan Poorman","D","BLB","18.202","30","0","1","3","1","4","13","0.0","0.0","0.03","0.1","0.03","0.13","0.43","0.14","0.0","510.33","17.01","0.0","0.12","0.35","0.12","0.47","1.53","0.02","16.38","17.92","44.05","56.75","-18.1","28.57","14","35","0","0","0.0","0","0","0.0","0","13","0.0","0","0","0.0"
"","Alexis Girard","D","QUE/GAT","18.733","6","0","1","2","1","3","6","0.0","0.0","0.17","0.33","0.17","0.5","1.0","0.12","0.02","116.09","19.35","0.0","0.52","1.03","0.52","1.55","3.1","0.06","16.48","17.55","46.77","48.58","13.39","57.14","8","6","0","0","0.0","0","0","0.0","0","6","0.0","0","0","0.0"
"","Charles-Edouard Drouin","C","DRU","17.545","15","0","1","2","1","3","16","0.0","0.0","0.07","0.13","0.07","0.2","1.07","1.24","0.08","146.56","9.77","0.0","0.41","0.82","0.41","1.23","6.55","0.51","16.2","15.98","57.94","43.65","-12.89","50.0","4","4","0","1","0.0","0","1","0.0","0","14","0.0","18","29","62.07"
"","Braeden Virtue","D","QUE/GAT","17.646","29","1","0","2","1","3","23","4.35","0.03","0.0","0.07","0.03","0.1","0.79","0.45","0.02","418.26","14.42","0.14","0.0","0.29","0.14","0.43","3.3","0.06","15.22","16.54","45.6","46.77","-4.02","40.74","11","16","0","0","0.0","0","0","0.0","1","23","4.35","0","0","0.0"
"","Eliott St-Pierre","D","RIM","18.404","13","0","1","2","1","3","9","0.0","0.0","0.08","0.15","0.08","0.23","0.69","0.16","0.01","172.39","13.26","0.0","0.35","0.7","0.35","1.04","3.13","0.06","17.38","16.83","63.48","45.58","6.11","63.64","7","4","0","0","0.0","0","1","0.0","0","8","0.0","0","0","0.0"
"","Antoine Leblanc","D","BAT","16.989","22","0","1","1","1","2","12","0.0","0.0","0.05","0.05","0.05","0.09","0.55","0.46","0.02","274.9","12.5","0.0","0.22","0.22","0.22","0.44","2.62","0.1","15.39","17.79","30.75","57.12","-12.06","20.0","3","12","0","1","0.0","0","1","0.0","0","10","0.0","0","0","0.0"
"","Jacob Arsenault","D","SHE/CHA","19.425","23","1","0","1","1","2","15","6.67","0.04","0.0","0.04","0.04","0.09","0.65","0.16","0.01","364.36","15.84","0.16","0.0","0.16","0.16","0.33","2.47","0.03","16.76","17.49","54.74","49.38","-4.28","48.57","17","18","0","0","0.0","0","0","0.0","1","15","6.67","0","0","0.0"
"","Jacob Rabouin","D","SHE","17.58","25","1","0","1","1","2","16","6.25","0.04","0.0","0.04","0.04","0.08","0.64","0.13","0.01","330.48","13.22","0.18","0.0","0.18","0.18","0.36","2.9","0.02","17.11","17.85","52.36","51.82","-0.85","47.83","11","12","0","0","0.0","0","0","0.0","1","16","6.25","0","0","0.0"
"","Dawson Stairs","C","SNB","16.638","11","0","1","1","1","2","18","0.0","0.0","0.09","0.09","0.09","0.18","1.64","1.52","0.14","136.85","12.44","0.0","0.44","0.44","0.44","0.88","7.89","0.67","18.08","17.7","36.67","55.15","1.3","44.44","4","5","0","3","0.0","0","5","0.0","0","10","0.0","1","2","50.0"
"","Benjamin Roode","D","BAT","16.638","54","0","1","0","1","1","32","0.0","0.0","0.02","0.0","0.02","0.02","0.59","0.59","0.01","891.22","16.5","0.0","0.07","0.0","0.07","0.07","2.15","0.04","16.1","17.42","33.13","53.0","-5.55","26.14","23","65","0","0","0.0","0","1","0.0","0","31","0.0","0","0","0.0"
"","Gavin Hart","C","HAL","17.35","4","1","0","0","1","1","4","25.0","0.25","0.0","0.0","0.25","0.25","1.0","0.2","0.05","44.48","11.12","1.35","0.0","0.0","1.35","1.35","5.4","0.27","16.8","16.55","63.15","42.71","-37.5","33.33","1","2","0","0","0.0","0","1","0.0","1","3","33.33","0","0","0.0"
"","Kevin Mason","C","SNB","18.675","13","0","1","0","1","1","14","0.0","0.0","0.08","0.0","0.08","0.08","1.08","1.13","0.09","149.65","11.51","0.0","0.4","0.0","0.4","0.4","5.61","0.45","16.53","17.38","23.92","51.71","-4.66","21.43","3","11","0","5","0.0","0","1","0.0","0","8","0.0","3","3","100.0"
"","Nathan MacMillan","LW","HAL","16.622","3","0","1","0","1","1","0","0.0","0.0","0.33","0.0","0.33","0.33","0.0","0.0","0.0","25.53","8.51","0.0","2.35","0.0","2.35","2.35","0.0","0.0","15.12","17.7","46.49","31.21","44.44","100.0","1","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Guillaume Desmarais","LW","VDO","17.761","25","0","1","0","1","1","19","0.0","0.0","0.04","0.0","0.04","0.04","0.76","1.14","0.05","270.04","10.8","0.0","0.22","0.0","0.22","0.22","4.22","0.25","16.45","16.72","33.72","58.91","-9.73","26.32","5","14","0","0","0.0","0","1","0.0","0","18","0.0","3","9","33.33"
"","Logan Camp","RW","BAC","16.529","22","1","0","0","1","1","7","14.29","0.05","0.0","0.0","0.05","0.05","0.32","0.58","0.03","188.26","8.56","0.32","0.0","0.0","0.32","0.32","2.23","0.18","15.6","16.31","55.1","53.42","-28.2","28.57","2","5","0","1","0.0","0","1","0.0","1","5","20.0","2","3","66.67"
"","Jordan Spadafore","D","RIM/SNB/VDO","18.073","13","1","0","0","1","1","4","25.0","0.08","0.0","0.0","0.08","0.08","0.31","0.14","0.01","168.13","12.93","0.36","0.0","0.0","0.36","0.36","1.43","0.05","15.8","15.97","55.02","52.06","0.38","54.55","6","5","0","0","0.0","0","0","0.0","1","4","25.0","0","0","0.0"
"","Felix-Olivier Chouinard","D","QUE","17.235","44","0","1","0","1","1","35","0.0","0.0","0.02","0.0","0.02","0.02","0.8","0.62","0.01","652.7","14.83","0.0","0.09","0.0","0.09","0.09","3.22","0.06","16.48","17.09","45.91","51.95","-5.71","41.86","18","25","0","0","0.0","0","0","0.0","0","35","0.0","0","0","0.0"
